Date,Stock,Open,High,Low,Close,Volume,SMA_50,Close_Lag_1,Close_Lag_3,Close_Lag_7,SMA_7,SMA_30,Daily_Return
2024-03-13,AMZN,176.55999755859375,177.6199951171875,175.5500030517578,175.89999389648438,30772600,164.17999938964843,173.5,176.44000244140625,177.52999877929688,175.3499973842076,171.46166585286457,0.013832817847172274
2024-03-13,GOOGL,139.28506469726562,140.58037207166473,138.48796650102636,138.4979249071936,23347200,141.27207885321462,136.53504899669008,133.7252510398313,135.17000103766665,134.39281311384207,140.11174977286447,0.014376351895923234
2024-03-13,MSFT,411.95489501953125,415.0115452878592,408.3325562328795,414.9321647542621,17115900,397.14328084699076,404.5315189350478,404.8689575439801,410.307447886493,405.5452312841864,405.5034439749543,0.025710347234733533
2024-03-13,TSLA,169.47999572753906,176.0500030517578,169.14999389648438,173.0500030517578,106524500,200.91460052490234,177.77000427246094,181.5,198.72999572753906,177.88000270298548,188.87099965413412,-0.02655116784195477
2024-03-14,AAPL,172.1869659423828,173.49080701178275,171.2414336176872,172.0973925529764,72913500,182.47800638914453,171.9580519129805,172.12725037151972,169.9574719243141,170.76225681925075,179.79682894621098,0.000810317623663348
2024-03-14,AMZN,178.75,179.52999877929688,176.47000122070312,177.69000244140625,43705800,164.7029995727539,175.89999389648438,174.30999755859375,176.92999267578125,175.4585702078683,172.15133260091145,0.010176285429408738
2024-03-14,GOOGL,142.5831298828125,143.07135027588964,139.95266615248607,140.68002514056542,42753400,141.32468813077577,138.4979249071936,135.6382987137455,131.40365605755701,135.71800869712897,140.0310426640572,0.0157554724002833
2024-03-14,MSFT,421.9981994628906,424.5785058716351,414.8229687362819,417.05592096351893,34157300,398.07755040660777,414.9321647542621,400.70079606171487,410.8234857245891,406.43557917546207,405.96760647023154,0.005118321474341769
2024-03-14,TSLA,162.5,171.1699981689453,160.50999450683594,167.77000427246094,126325700,199.26840057373047,173.0500030517578,175.4499969482422,183.0500030517578,175.69714573451452,188.2299997965495,-0.030511405294327942
2024-03-15,AAPL,171.80873107910156,171.80873107910156,169.4896795825833,170.36554869703198,121664700,182.2229059454993,172.0973925529764,172.3362371923594,170.256065044738,170.77789734100702,179.37928239777776,-0.010063161505548757
2024-03-15,AMZN,174.4199981689453,177.92999267578125,173.89999389648438,176.63999938964844,72115500,165.25179962158202,177.69000244140625,173.5,175.5399932861328,175.61571393694197,172.84366607666016,-0.005909184744955165
2024-03-15,GOOGL,140.6700439453125,142.66281985185842,139.52420388051803,141.98528334139613,49460600,141.42930855949373,140.68002514056542,136.53504899669008,132.63915773615787,137.0531694978773,140.04366309086825,0.009278205626751301
2024-03-15,MSFT,413.264892578125,419.39806083838096,409.6623914264508,416.1131423873529,45049800,399.089050803037,417.05592096351893,404.5315189350478,399.91679432847235,408.7493431838736,406.5697338078377,-0.0022605567473731325
2024-03-15,TSLA,163.57000732421875,165.17999267578125,160.75999450683594,163.16000366210938,96971900,197.6320007324219,167.77000427246094,177.77000427246094,179.99000549316406,173.29285975864954,187.3853332519531,-0.02747809794929046
2024-03-18,AAPL,172.90357971191406,176.87483361469177,172.70452267737835,174.7448914522954,75604200,182.09654549373911,170.36554869703198,171.9580519129805,168.35503848083317,171.69073347978733,179.2445591841394,0.025705565407777353
2024-03-18,AMZN,174.47999572753906,176.69000244140625,174.27999877929688,175.8000030517578,31250700,165.8559997558594,176.63999938964844,175.89999389648438,174.8300018310547,175.75428553989954,173.06399943033855,-0.0047554140669898715
2024-03-18,GOOGL,147.14657592773438,151.6004316065011,146.63842350936574,148.07322469496503,69273700,141.6323726437645,141.98528334139613,138.4979249071936,132.31035434571908,139.30500811919816,140.35420451798248,0.042877270167012815
2024-03-18,MSFT,414.1580505371094,417.54221722990445,410.6448639845401,411.111304092611,20106000,399.967626781452,416.1131423873529,414.9321647542621,403.04290164123864,409.90197210549826,406.93975304475055,-0.012020380481243653
2024-03-18,TSLA,173.8000030517578,174.72000122070312,165.89999389648438,170.02000427246094,108214400,196.2474008178711,163.16000366210938,173.0500030517578,174.35000610351562,172.6742880684989,186.8846669514974,0.04204462157624156
2024-03-19,AAPL,175.2524871826172,175.77999515234478,172.2168180823409,173.52065910891577,55215200,181.9488812272337,174.7448914522954,172.0973925529764,168.20576217934803,172.4500044697256,178.79434441350193,-0.0070058262259062865
2024-03-19,AMZN,175.89999389648438,176.08999633789062,173.52000427246094,174.22000122070312,26880900,166.4465997314453,175.8000030517578,177.69000244140625,176.44000244140625,175.43714250837053,173.1979995727539,-0.008987496038834086
2024-03-19,GOOGL,146.49893188476562,148.25256935681344,145.55236629021525,147.6248552319126,24070400,141.85974842511843,148.07322469496503,140.68002514056542,133.7252510398313,141.29066586092407,140.5315619685005,-0.003028025248832833
2024-03-19,MSFT,418.2170715332031,418.4751112612702,412.40145573236146,414.6641794557911,19837900,400.9509403562951,411.111304092611,417.05592096351893,404.8689575439801,411.30128952147123,407.2271117570382,0.00864212520505081
2024-03-19,TSLA,171.32000732421875,172.82000732421875,167.4199981689453,172.36000061035156,77271400,194.9574008178711,170.02000427246094,167.77000427246094,181.5,171.36857386997767,186.48800048828124,0.01376306481054268
2024-03-20,AAPL,177.83030700683594,177.83030700683594,174.2671300256647,174.89417408943874,53423100,181.82669933995908,173.52065910891577,170.36554869703198,172.12725037151972,172.84527928657118,178.4326568151858,0.007915570327916122
2024-03-20,AMZN,178.14999389648438,178.52999877929688,174.63999938964844,176.13999938964844,29947200,167.034599609375,174.22000122070312,176.63999938964844,174.30999755859375,175.69857134137834,173.4229995727539,0.011020538144257408
2024-03-20,GOOGL,148.2027587890625,148.3223204856581,146.20998275953795,147.46542618481558,21311500,142.09310247658257,147.6248552319126,141.98528334139613,135.6382987137455,142.98025549964837,140.6428251716218,-0.0010799607345697293
2024-03-20,MSFT,422.00811767578125,422.7325672103819,417.472736496582,418.8025799169323,17860100,402.010484534626,414.6641794557911,416.1131423873529,400.70079606171487,413.8872586436451,407.78515739263315,0.009980125282517793
2024-03-20,TSLA,175.66000366210938,176.25,170.82000732421875,173.0,83846700,193.69460083007812,172.36000061035156,163.16000366210938,175.4499969482422,171.01857430594308,186.34766693115233,0.0037131549511610906
2024-03-21,AAPL,170.56460571289062,176.65585381045534,170.037097774542,176.21791925324277,106181300,181.69461083361975,174.89417408943874,174.7448914522954,172.3362371923594,173.3998052952688,177.98984606401567,0.0075688351009741694
2024-03-21,AMZN,178.14999389648438,181.4199981689453,178.14999389648438,179.99000549316406,32824300,167.6677996826172,176.13999938964844,175.8000030517578,173.5,176.62571498325892,173.77333323160806,0.021857647989420137
2024-03-21,GOOGL,147.06687927246094,149.82686316822054,146.36939548869663,148.93012002291613,24755600,142.31170977998926,147.46542618481558,148.07322469496503,136.53504899669008,144.75097993196636,140.79925813014222,0.009932455871146884
2024-03-21,MSFT,426.11676025390625,427.55578606152034,423.9235133811952,426.57326646256405,21296200,403.17175187615595,418.8025799169323,411.111304092611,404.5315189350478,417.03607971900465,408.5507151672821,0.01855453361145254
2024-03-21,TSLA,172.82000732421875,178.17999267578125,171.8000030517578,176.38999938964844,73178000,192.46020080566407,173.0,170.02000427246094,177.77000427246094,170.82143075125558,185.9546671549479,0.019595372194499694
2024-03-22,AAPL,171.47035217285156,172.23673773536032,169.26078406375387,170.95279171103329,71106600,181.44867104013372,176.21791925324277,173.52065910891577,171.9580519129805,173.25619669499065,177.4129487121554,-0.02987850250713131
2024-03-22,AMZN,178.8699951171875,179.25999450683594,176.75,177.75,27964100,168.18159973144532,179.99000549316406,174.22000122070312,175.89999389648438,176.89000156947546,174.0433334350586,-0.012445165980336292
2024-03-22,GOOGL,150.22543334960938,151.0325052525323,148.44189019287876,148.58138391432624,29175700,142.4735230089274,148.93012002291613,147.6248552319126,138.4979249071936,146.19147407584245,140.9085286779446,-0.002341608994448019
2024-03-22,MSFT,425.49151611328125,426.6030252593982,422.8417631107263,426.44426419825527,17636500,404.2440605294046,426.57326646256405,414.6641794557911,414.9321647542621,418.6806653538608,409.09371153774197,-0.000302415257708355
2024-03-22,TSLA,170.8300018310547,171.1999969482422,166.3000030517578,166.69000244140625,75454700,191.09200073242187,176.38999938964844,172.36000061035156,173.0500030517578,169.91285923549108,185.21100056966145,-0.05499176246843074
2024-03-25,AAPL,170.0470733642578,171.13194711675717,168.65364374159117,169.76839047714014,54288300,181.13550478233432,170.95279171103329,174.89417408943874,172.0973925529764,172.9234821127283,176.8131153555983,-0.006928235696174956
2024-03-25,AMZN,179.7100067138672,180.99000549316406,177.24000549316406,178.00999450683594,29815500,168.64099975585938,177.75,176.13999938964844,177.69000244140625,176.9357147216797,174.28033345540365,0.0014626976474596542
2024-03-25,GOOGL,149.5279541015625,149.8368319482388,147.28608110690303,149.3984187966953,19229300,142.60205680367724,148.58138391432624,147.46542618481558,140.68002514056542,147.43695888386102,141.0168033089292,0.005498904780966152
2024-03-25,MSFT,419.6560363769531,424.1715798565736,418.41550744623606,422.0180083068545,18060500,405.03705458711966,426.44426419825527,418.8025799169323,417.05592096351893,419.3895349743373,409.449544544769,-0.010379447592576807
2024-03-25,TSLA,172.6300048828125,175.24000549316406,168.72999572753906,168.75999450683594,74228600,189.85580047607422,166.69000244140625,173.0,167.77000427246094,170.05428641183036,184.49700063069662,0.012418213660758237
2024-03-26,AAPL,168.9124298095703,170.61438491064948,168.78303590364706,169.20106023000122,57388400,180.8205348242283,169.76839047714014,176.21791925324277,170.36554869703198,172.7571266174382,176.20200077044353,-0.0033417896320064866
2024-03-26,AMZN,178.3000030517578,180.4499969482422,177.9499969482422,180.14999389648438,29659000,169.1361996459961,178.00999450683594,179.99000549316406,176.63999938964844,177.43714250837053,174.4586664835612,0.012021793470513575
2024-03-26,GOOGL,150.1257781982422,151.71003147002185,149.43826804536724,149.67740663878985,22149100,142.75251128876513,149.3984187966953,148.93012002291613,141.98528334139613,148.53583364063155,141.07658683773653,0.0018674082653726831
2024-03-26,MSFT,418.4552001953125,422.76231287812396,418.15748537548563,422.3851872487767,16725600,405.84749713657123,422.0180083068545,426.57326646256405,416.1131423873529,420.2855413831121,409.6422801469124,0.00087005515095262
2024-03-26,TSLA,177.6699981689453,184.25,177.3800048828125,178.5800018310547,113186200,189.0258004760742,168.75999450683594,176.38999938964844,163.16000366210938,172.25714329310827,184.0460006713867,0.05818918964127473
2024-03-27,AAPL,172.49551391601562,172.78415954350993,169.31055559917013,169.60914876354798,60273300,180.59126090254315,169.20106023000122,170.95279171103329,174.7448914522954,172.02344909047426,175.69240757764229,0.002411855652630246
2024-03-27,AMZN,179.8300018310547,180.0,177.30999755859375,179.8800048828125,33272600,169.66319976806642,180.14999389648438,177.75,175.8000030517578,178.01999991280692,174.863666788737,-0.0014986901072392422
2024-03-27,GOOGL,150.32504272460938,151.09226569075258,148.3621572785026,150.63392055153534,22879200,142.93544788055289,149.67740663878985,148.58138391432624,148.07322469496503,148.90164733442728,141.28449879498737,0.006390502977204893
2024-03-27,MSFT,418.2369079589844,421.23404544961727,415.83526074059097,421.2241115258407,16705000,406.4728559276501,422.3851872487767,426.44426419825527,411.111304092611,421.7302281592878,410.31208120193907,-0.0027488552108057007
2024-03-27,TSLA,179.8300018310547,181.91000366210938,176.0,181.41000366210938,81804000,188.35200042724608,178.5800018310547,166.69000244140625,170.02000427246094,173.88428606305803,183.96000061035156,0.015847249423437626
2024-03-28,AAPL,170.67410278320312,171.4205780589011,169.70866021166748,170.94283813483634,65672700,180.40635409217535,169.60914876354798,169.76839047714014,173.52065910891577,171.65518895132007,175.24220016130195,0.007863310328546369
2024-03-28,AMZN,180.3800048828125,181.6999969482422,179.25999450683594,180.1699981689453,38051600,170.23679962158204,179.8800048828125,178.00999450683594,174.22000122070312,178.8699994768415,175.22899983723957,0.0016121485338058683
2024-03-28,GOOGL,150.3848419189453,150.88303594669563,149.6275924700879,150.3051442537394,24485400,143.12476139681192,150.63392055153534,149.3984187966953,147.6248552319126,149.28454576611685,141.44292473573677,-0.002182617942838805
2024-03-28,MSFT,417.53228759765625,418.6735682140503,415.94440442920035,417.7704594727013,21871200,407.1416724844504,421.2241115258407,422.0180083068545,414.6641794557911,422.17398244741787,410.7384909819948,-0.008199084427121028
2024-03-28,TSLA,175.7899932861328,179.57000732421875,175.3000030517578,177.4499969482422,77654800,187.6038003540039,181.41000366210938,168.75999450683594,172.36000061035156,174.6114283970424,183.69833374023438,-0.02182904268743091
2024-04-01,AAPL,169.2309112548828,170.4451788535061,168.68349304450714,170.38546326457012,46240500,180.11447520787584,170.94283813483634,169.20106023000122,174.89417408943874,171.01108740491028,174.83213609612807,-0.003260592115749028
2024-04-01,AMZN,180.97000122070312,183.0,179.9499969482422,180.7899932861328,29174500,170.79719940185547,180.1699981689453,180.14999389648438,176.13999938964844,179.53428431919642,175.5693328857422,0.0034411673613168325
2024-04-01,GOOGL,154.92837524414062,155.1774722435792,150.0659969499238,150.14570981418507,31730800,143.2969369175361,150.3051442537394,149.67740663878985,147.46542618481558,149.6674434274553,141.69368249853932,-0.0010607384088276994
2024-04-01,MSFT,421.3531188964844,424.64797113919235,419.0209183546172,420.7378213676411,16316000,407.79573931068865,417.7704594727013,422.3851872487767,418.8025799169323,422.45044551180484,411.2614973810714,0.007102852362240064
2024-04-01,TSLA,175.22000122070312,176.75,170.2100067138672,176.1699981689453,81562100,186.78960021972657,177.4499969482422,178.5800018310547,173.0,175.0642852783203,183.2653335571289,-0.007213292765906432
2024-04-02,AAPL,168.0465087890625,168.54415896803064,167.43937496323824,168.28538634231538,49329500,179.71618140989463,170.38546326457012,169.60914876354798,176.21791925324277,169.87786841763491,174.3563833102234,-0.012325446561094244
2024-04-02,AMZN,180.69000244140625,180.7899932861328,178.3800048828125,179.07000732421875,32611500,171.30199951171875,180.7899932861328,179.8800048828125,179.99000549316406,179.4028560093471,175.91366628011068,-0.009513723246794226
2024-04-02,GOOGL,154.00173950195312,154.14123322526856,151.60044057575317,152.94557056775412,24586000,143.47150408798106,150.14570981418507,150.63392055153534,148.93012002291613,150.24107921957506,142.04275048950515,0.018647624078197422
2024-04-02,MSFT,418.2468566894531,419.17973696688534,414.6741269340057,416.9269168072685,17912000,408.29354939428157,420.7378213676411,421.2241115258407,426.57326646256405,421.07239556104827,411.66342964284803,-0.009057670517912952
2024-04-02,TSLA,166.6300048828125,167.69000244140625,163.42999267578125,164.75,116650600,185.88480010986328,176.1699981689453,181.41000366210938,176.38999938964844,173.40142822265625,182.02166697184245,-0.06482374006721425
2024-04-03,AAPL,168.85269165039062,169.8778497555363,167.78772821512752,167.99673277562965,47691700,179.25306922536078,168.28538634231538,170.94283813483634,170.95279171103329,169.45557428400585,173.9250863727949,-0.0017152622278120422
2024-04-03,AMZN,182.41000366210938,182.8699951171875,179.8000030517578,179.89999389648438,31046600,171.76219940185547,179.07000732421875,180.1699981689453,177.75,179.70999799455916,176.31599934895834,0.004634983739978615
2024-04-03,GOOGL,154.3604278564453,154.5198535860717,152.17833569366672,153.04520359621367,24705000,143.60103448852192,152.94557056775412,150.3051442537394,148.58138391432624,150.87876774555895,142.50573870121403,0.0006514280086027391
2024-04-03,MSFT,417.2643737792969,420.0530807303401,415.91466239033053,416.5498278172216,16502300,408.69941907998117,416.9269168072685,417.7704594727013,426.44426419825527,419.65890464947205,412.2089328547882,-0.0009044486571760935
2024-04-03,TSLA,168.3800048828125,168.82000732421875,163.27999877929688,164.02000427246094,82950100,184.9200003051758,164.75,177.4499969482422,166.69000244140625,173.01999991280692,180.95133361816406,-0.00443093006093509
2024-04-04,AAPL,168.026611328125,171.11203328162168,168.026611328125,169.48968886138192,53704400,178.76574093970726,167.99673277562965,170.38546326457012,169.76839047714014,169.41575976746893,173.5385772841372,0.008886816196278069
2024-04-04,AMZN,180.0,185.10000610351562,180.0,184.0,41624300,172.34519927978516,179.89999389648438,180.7899932861328,178.00999450683594,180.56571306501115,176.81799926757813,0.022790473833338654
2024-04-04,GOOGL,149.98629760742188,154.21098857209273,149.90658473597423,152.9455714438344,34724700,143.75268510680522,153.04520359621367,150.14570981418507,149.3984187966953,151.38550383800742,142.90595516243044,-0.0006509982020875826
2024-04-04,MSFT,414.7138366699219,425.4220921238306,414.4061878822782,421.769951509971,19370900,409.2942882273967,416.5498278172216,420.7378213676411,422.0180083068545,419.62346796420303,413.029997856895,0.01253181094829281
2024-04-04,TSLA,171.11000061035156,177.19000244140625,168.00999450683594,170.07000732421875,123162000,184.095400390625,164.02000427246094,176.1699981689453,168.75999450683594,173.20714460100447,180.1750005086263,0.03688576328597026
2024-04-05,AAPL,168.7830352783203,169.5892261323792,168.15599119757314,168.79298281447828,42055200,178.25652638798007,169.48968886138192,168.28538634231538,169.20106023000122,169.3574629938228,173.07775260323498,-0.004110610218143962
2024-04-05,AMZN,185.07000732421875,186.27000427246094,181.97000122070312,182.3800048828125,42335200,172.83679931640626,184.0,179.07000732421875,180.14999389648438,180.88428606305803,177.12733256022136,-0.0088043212890625
2024-04-05,GOOGL,151.9491729736328,152.86584812713113,149.05965379855488,149.48809334917573,23449300,143.78237773679422,152.9455714438344,152.94557056775412,149.67740663878985,151.35845908234825,143.07534121179194,-0.02260593792954879
2024-04-05,MSFT,422.2959289550781,423.2784485638512,415.1504997519638,416.8276974614869,16544300,409.6756014130437,421.769951509971,416.9269168072685,422.3851872487767,418.82954085173304,413.3548508765749,-0.011717890358927785
2024-04-05,TSLA,164.89999389648438,170.86000061035156,160.50999450683594,169.0800018310547,141250700,183.23940032958984,170.07000732421875,164.75,178.5800018310547,171.8500017438616,179.3443339029948,-0.005821164523599598
2024-04-08,AAPL,167.65834045410156,168.40481571452685,167.4493358859462,168.23561647794648,37425500,177.7401402917697,168.79298281447828,167.99673277562965,169.60914876354798,169.16124409587974,172.54758967817097,-0.003302070543681368
2024-04-08,AMZN,185.19000244140625,187.2899932861328,184.80999755859375,186.89999389648438,39221300,173.43579925537108,182.3800048828125,179.89999389648438,179.8800048828125,181.88714163643974,177.5479990641276,0.024783358332379546
2024-04-08,GOOGL,154.29067993164062,154.70916104563747,152.0587654533173,152.22814958014885,20702000,143.8363816203571,149.48809334917573,153.04520359621367,150.63392055153534,151.58620608643588,143.37791097522503,0.018329595150918587
2024-04-08,MSFT,421.3729553222656,424.0425761054586,420.09272093696904,421.9485777283347,14272400,410.1042546314134,416.8276974614869,416.5498278172216,421.2241115258407,418.93303602351796,413.6691171352043,0.012285364667545817
2024-04-08,TSLA,172.97999572753906,174.5,167.7899932861328,169.33999633789062,104423300,182.8322003173828,169.0800018310547,164.02000427246094,181.41000366210938,170.12571498325892,178.47866719563802,0.0015377011120198958
2024-04-09,AAPL,168.87261962890625,169.2806964440478,167.55883097808936,167.90717701117094,42451200,177.2360720952451,168.23561647794648,169.48968886138192,170.94283813483634,168.72757822107042,172.0983777394361,-0.0019522588239725414
2024-04-09,AMZN,185.6699981689453,187.33999633789062,184.1999969482422,187.24000549316406,36546900,174.01219940185547,186.89999389648438,184.0,180.1699981689453,182.8971426827567,177.932666015625,0.0018192167350632449
2024-04-09,GOOGL,156.0343780517578,157.9872901575065,154.62946722230032,155.5262104050272,31113000,143.93582122733952,152.22814958014885,152.9455714438344,150.3051442537394,152.33207267947702,143.84123112567684,0.021665249390303565
2024-04-09,MSFT,423.0501708984375,424.4991003259259,418.4254750382327,423.20896224870864,12512300,410.5571250709494,421.9485777283347,421.769951509971,417.7704594727013,419.7099649915189,414.1646681996407,0.002987057160281248
2024-04-09,TSLA,176.8800048828125,179.22000122070312,171.9199981689453,172.91000366210938,103232700,182.580400390625,169.33999633789062,170.07000732421875,177.4499969482422,169.4771445138114,177.8326675415039,0.021081890878841048
2024-04-10,AAPL,166.9915008544922,168.29534195603523,166.3246514051182,168.00671152069506,49709300,176.77892468274092,167.90717701117094,168.79298281447828,170.38546326457012,168.38775654337397,171.69030513147706,0.0005927948482957746
2024-04-10,AMZN,185.9499969482422,186.27000427246094,182.6699981689453,182.77000427246094,35879200,174.48079956054687,187.24000549316406,182.3800048828125,180.7899932861328,183.18000139508928,178.2223327636719,-0.02387310985667712
2024-04-10,GOOGL,155.57601928710938,156.04432285610454,154.12128614016555,155.6457737437859,22838600,144.01852148160071,155.5262104050272,149.48809334917573,150.14570981418507,153.11779609799143,144.44537432071806,0.0007687664892452872
2024-04-10,MSFT,420.0530700683594,420.81722505973426,416.5200457584293,418.99116993330387,16216600,410.89215758703506,423.20896224870864,416.8276974614869,420.7378213676411,419.46044335804214,414.6344153832217,-0.009966216908530612
2024-04-10,TSLA,171.75999450683594,174.92999267578125,170.00999450683594,173.0399932861328,84532400,182.32860015869142,172.91000366210938,169.0800018310547,176.1699981689453,169.0300009591239,176.79933420817056,0.0007517761914890286
2024-04-11,AAPL,174.21737670898438,174.63541624491384,167.36972023014152,167.5488670137579,91070300,176.3338928872388,168.00671152069506,168.23561647794648,168.28538634231538,168.28253949643718,171.22019163625717,-0.002725156053547062
2024-04-11,AMZN,189.0500030517578,189.77000427246094,185.50999450683594,186.74000549316406,40020700,175.0015997314453,182.77000427246094,186.89999389648438,179.07000732421875,184.27571541922433,178.6989995320638,0.021721295222956405
2024-04-11,GOOGL,158.83421325683594,159.10322706769728,155.89487172481208,156.34324327992178,27166400,144.10042455475275,155.6457737437859,152.22814958014885,152.94557056775412,153.60317791401536,145.07675228786226,0.004481133790911862
2024-04-11,MSFT,424.6876525878906,426.1167444183971,419.15984809671994,422.5936541739285,17966400,411.1764064465538,418.99116993330387,421.9485777283347,416.9269168072685,420.2699772675651,415.2179603709202,0.008597995612170228
2024-04-11,TSLA,174.60000610351562,175.8800048828125,168.50999450683594,172.5500030517578,94516000,181.87300018310546,173.0399932861328,169.33999633789062,164.75,170.144287109375,175.87033437093098,-0.0028316588845722634
2024-04-12,AAPL,175.72027587890625,177.52176704196785,173.39127675717174,173.44102962389059,101593300,176.08423892019297,167.5488670137579,167.90717701117094,167.99673277562965,169.06029618904589,170.9876225016697,0.035166830520249714
2024-04-12,AMZN,186.1300048828125,188.3800048828125,185.0800018310547,187.72000122070312,38554300,175.61599975585938,186.74000549316406,187.24000549316406,179.89999389648438,185.39285932268416,179.1893330891927,0.005247915276381132
2024-04-12,GOOGL,157.1602783203125,159.64128996632022,156.57241303671086,157.3894585118247,25329200,144.38618895689356,156.34324327992178,155.5262104050272,153.04520359621367,154.22378575910264,145.76359576942426,0.00669178411522231
2024-04-12,MSFT,418.703369140625,421.9585162359949,416.58950274190113,420.8370731015467,19232100,411.53052698648077,422.5936541739285,423.20896224870864,416.5498278172216,420.88244087961147,415.7277339733461,-0.004156666942421228
2024-04-12,TSLA,171.0500030517578,173.80999755859375,170.36000061035156,172.33999633789062,64506600,181.57980010986327,172.5500030517578,172.91000366210938,164.02000427246094,171.3328574044364,174.80900115966796,-0.0012170774277192598
2024-04-15,AAPL,171.87840270996094,175.7998881273465,171.68929323241036,174.53585255667426,73531800,175.91711706832587,173.44102962389059,168.00671152069506,169.48968886138192,169.7811767169448,170.84861175599218,0.006312364122594394
2024-04-15,AMZN,183.6199951171875,188.69000244140625,183.0,187.42999267578125,48052400,176.24719970703126,187.72000122070312,182.77000427246094,184.0,185.8828582763672,179.5453328450521,-0.0015448995473897886
2024-04-15,GOOGL,154.3006591796875,158.664843849483,154.0316301401818,158.28621151267316,27136500,144.71977977640574,157.3894585118247,155.6457737437859,152.9455714438344,154.98673434036533,146.44213658035878,0.005697668759570007
2024-04-15,MSFT,410.5059814453125,423.5861130505976,410.29755074964197,423.36777871681545,20273500,412.0368961156336,420.8370731015467,418.99116993330387,421.769951509971,421.11070190916064,416.23486405910745,0.006013504458192376
2024-04-15,TSLA,161.47999572753906,170.69000244140625,161.3800048828125,170.24000549316406,100245300,181.21460021972655,172.33999633789062,173.0399932861328,170.07000732421875,171.35714285714286,173.79966786702474,-0.012185162407740258
2024-04-16,AAPL,168.58399963378906,172.94340539530876,167.47921549696915,170.94285690412892,73711200,175.76024244917957,174.53585255667426,167.5488670137579,168.79298281447828,170.0883015868949,170.70263522477308,-0.020586003390785534
2024-04-16,AMZN,183.32000732421875,184.8300018310547,182.25999450683594,183.27000427246094,32891300,176.52879974365234,187.42999267578125,186.74000549316406,182.3800048828125,186.01000104631697,179.73666636149088,-0.02219489177762657
2024-04-16,GOOGL,153.84230041503906,155.0877854093437,152.87580284316473,153.63306745005346,20779500,145.01730148777608,158.28621151267316,156.34324327992178,149.48809334917573,155.5788734976336,147.0575721274383,-0.029397027183553193
2024-04-16,MSFT,411.43878173828125,415.2298454910269,410.5952462785095,411.42887810136665,16765600,412.2652591379566,423.36777871681545,422.5936541739285,416.8276974614869,420.33944200057203,416.2722450662699,-0.028199832900922206
2024-04-16,TSLA,157.11000061035156,158.19000244140625,153.75,156.74000549316406,97000000,180.64860046386718,170.24000549316406,172.5500030517578,169.0800018310547,169.5942862374442,172.4000015258789,-0.07929980947129422
2024-04-17,AAPL,167.21046447753906,169.84800441976404,167.21046447753906,168.81289870293196,50901200,175.39595837867742,170.94285690412892,173.44102962389059,168.23561647794648,170.1707704761785,170.66448278406034,-0.01246005969346542
2024-04-17,AMZN,181.27999877929688,184.57000732421875,179.82000732421875,184.30999755859375,31359700,176.81099975585937,183.27000427246094,187.72000122070312,186.89999389648438,185.64000156947546,179.9826665242513,0.005674650853320751
2024-04-17,GOOGL,154.908447265625,156.5126325919776,154.02166253265213,155.05789938771466,21763100,145.2723768412029,153.63306745005346,157.3894585118247,152.22814958014885,155.983123470143,147.84604690511023,0.009274253006270383
2024-04-17,MSFT,408.71954345703125,415.7062108618487,407.22097481991534,414.08855629342435,15855500,412.42616190208173,411.42887810136665,420.8370731015467,421.9485777283347,419.21658179558483,416.38108075189774,0.006464490787159605
2024-04-17,TSLA,155.4499969482422,158.3300018310547,153.77999877929688,157.63999938964844,82439700,180.11620056152344,156.74000549316406,172.33999633789062,169.33999633789062,167.92285810198103,171.5530014038086,0.0057419539679908205
2024-04-18,AAPL,166.25494384765625,167.84743029154777,165.76725645436014,167.24029654336022,43122900,175.02586826876615,168.81289870293196,174.53585255667426,167.90717701117094,170.07550183791983,170.56395716734775,-0.009315651657277213
2024-04-18,AMZN,179.22000122070312,182.38999938964844,178.64999389648438,181.47000122070312,30723800,177.05259979248046,184.30999755859375,187.42999267578125,187.24000549316406,184.81571524483817,180.18033345540366,-0.015408802428027668
2024-04-18,GOOGL,155.4464874267578,156.37313617874938,154.06150870581618,154.7789092868179,19883000,145.48540442511575,155.05789938771466,158.28621151267316,155.5262104050272,155.87636616754165,148.58403862346555,-0.0017992640297489482
2024-04-18,MSFT,401.2069396972656,408.769230365435,400.8893872722647,407.5187673684452,21029900,412.53531303246905,414.08855629342435,423.36777871681545,423.20896224870864,416.97512538411866,416.6344798532302,-0.015865661644423157
2024-04-18,TSLA,149.92999267578125,152.1999969482422,148.6999969482422,151.25,96098800,179.5970004272461,157.63999938964844,170.24000549316406,172.91000366210938,164.82857186453683,170.59500122070312,-0.04053539339247192
2024-04-19,AAPL,164.2245635986328,165.6179780634261,163.3088890664717,165.42888374733738,67772100,174.54440110794596,167.24029654336022,170.94285690412892,168.00671152069506,169.70724072744017,170.46641867623123,-0.010831198182868484
2024-04-19,AMZN,174.6300048828125,179.0,173.44000244140625,178.74000549316406,55950000,177.23779998779298,181.47000122070312,183.27000427246094,182.77000427246094,184.24000113351005,180.3106669108073,-0.015043785249215125
2024-04-19,GOOGL,153.53341674804688,155.79522166897988,151.74988899343913,155.63579594687147,32239100,145.71337771870708,154.7789092868179,153.63306745005346,155.6457737437859,155.87494076798245,149.361553343504,0.005536197819211219
2024-04-19,MSFT,396.095947265625,402.4077746386735,394.7561698730406,400.9687488676842,30276500,412.48255734536076,407.5187673684452,411.42887810136665,418.99116993330387,414.4004938033159,416.56534142744505,-0.016072924795728416
